lsoa11,London_lsoa_22,MHI_2022,MHI_decile_2022
E01000781,E01000781,0.487434199,5
E01000782,E01000782,0.253998587,4
E01000783,E01000783,0.964257554,7
E01000784,E01000784,-0.303172676,2
E01000785,E01000785,0.676947191,6
E01000786,E01000786,0.28922733,4
E01000787,E01000787,0.988316097,7
E01000788,E01000788,0.172160929,3
E01000789,E01000789,0.782948645,6
E01000790,E01000790,-0.125410527,2
E01000791,E01000791,0.438204007,5
E01000792,E01000792,0.045556748,3
E01000793,E01000793,-0.104193099,2
E01000794,E01000794,-0.144611576,2
E01000795,E01000795,-0.185229784,2
E01000796,E01000796,0.210097909,4
E01000797,E01000797,0.052729858,3
E01000798,E01000798,0.458548416,5
E01000799,E01000799,-0.148527368,2
E01000800,E01000800,-0.177017917,2
E01000801,E01000801,0.071785544,3
E01000802,E01000802,0.121426937,3
E01000803,E01000803,-0.167838473,2
E01000804,E01000804,-0.273240471,2
E01000805,E01000805,0.387586644,4
E01000806,E01000806,-0.062867756,2
E01000807,E01000807,-0.25449505,2
E01000808,E01000808,-0.301028643,2
E01000809,E01000809,-0.37492196,1
E01000810,E01000810,-0.449257311,1
E01000811,E01000811,-0.371511141,1
E01000812,E01000812,0.242429021,4
E01000813,E01000813,-0.312937483,2
E01000814,E01000814,-0.431180625,1
E01000815,E01000815,-0.570413814,1
E01000816,E01000816,0.060528749,3
E01000818,E01000818,-0.497832238,1
E01000819,E01000819,0.652090681,6
E01000820,E01000820,0.456279094,5
E01000822,E01000822,-0.337143395,2
E01000823,E01000823,-0.258588306,2
E01000824,E01000824,-0.376413566,1
E01000825,E01000825,-0.211173863,2
E01000826,E01000826,-0.348039716,2
E01000827,E01000827,-0.132267218,2
E01000828,E01000828,-0.045925776,3
E01000829,E01000829,-0.613140739,1
E01000830,E01000830,-0.449214159,1
E01000831,E01000831,0.228622251,4
E01000832,E01000832,0.235338674,4
E01000833,E01000833,-0.494610867,1
E01000834,E01000834,-0.406741643,1
E01000835,E01000835,0.243331984,4
E01000836,E01000836,-0.559842554,1
E01000837,E01000837,0.071763201,3
E01000838,E01000838,-0.113817597,2
E01000839,E01000839,-0.093086409,2
E01000840,E01000840,0.574244791,5
E01000841,E01000841,-0.04478346,3
E01000842,E01000842,-0.675519356,1
E01000843,E01000843,-0.492668314,1
E01000844,E01000844,-0.864385276,1
E01000845,E01000845,-0.272966736,2
E01000846,E01000846,-0.072832972,2
E01000847,E01000847,-0.348645506,2
E01000848,E01000848,-0.837319749,1
E01000849,E01000849,-0.544176998,1
E01000850,E01000850,-1.360537346,1
E01000851,E01000851,-1.294756153,1
E01000853,E01000853,0.694585105,6
E01000855,E01000855,-0.367812432,1
E01000856,E01000856,0.228396413,4
E01000857,E01000857,-0.527256496,1
E01000858,E01000858,0.543729449,5
E01000859,E01000859,-0.7873785,1
E01000860,E01000860,0.021736406,3
E01000861,E01000861,-0.175312305,2
E01000862,E01000862,-0.662082786,1
E01000863,E01000863,0.188931476,3
E01000866,E01000866,-0.102955179,2
E01000867,E01000867,0.162252339,3
E01000868,E01000868,0.081998185,3
E01000869,E01000869,-0.016191634,3
E01000870,E01000870,0.397335972,4
E01000871,E01000871,-0.716980799,1
E01000872,E01000872,-0.374681643,1
E01000873,E01000873,-0.765815966,1
E01000874,E01000874,-0.71505571,1
E01000875,E01000875,-0.247471669,2
E01000876,E01000876,0.006369412,3
E01000877,E01000877,-0.445662508,1
E01000878,E01000878,-0.860182294,1
E01000879,E01000879,-0.756159425,1
E01000880,E01000880,-0.593917859,1
E01000881,E01000881,-0.746079076,1
E01000882,E01000882,-0.955095047,1
E01000883,E01000883,-0.806924427,1
E01000884,E01000884,-0.838037413,1
E01000885,E01000885,-0.844946518,1
E01000886,E01000886,-0.42253901,1
E01000887,E01000887,-0.431925226,1
E01000888,E01000888,-0.27516951,2
E01000889,E01000889,0.39538738,4
E01000890,E01000890,0.599921555,5
E01000891,E01000891,0.987560007,7
E01000892,E01000892,-0.169434082,2
E01000893,E01000893,-0.725707319,1
E01000894,E01000894,-0.864090291,1
E01000895,E01000895,-0.381808574,1
E01000896,E01000896,-0.84677947,1
E01000897,E01000897,-1.025145035,1
E01000898,E01000898,-0.065242271,2
E01000899,E01000899,-0.958012775,1
E01000900,E01000900,0.252193773,4
E01000901,E01000901,0.181284881,3
E01000902,E01000902,1.692294619,9
E01000903,E01000903,-0.023427432,3
E01000904,E01000904,0.288860929,4
E01000905,E01000905,0.779363655,6
E01000906,E01000906,-0.741024489,1
E01000907,E01000907,0.473711863,5
E01000908,E01000908,0.098916106,3
E01000909,E01000909,-0.272534155,2
E01000910,E01000910,-0.593522497,1
E01000911,E01000911,-0.02518296,3
E01000912,E01000912,0.336968775,4
E01000913,E01000913,-0.154404589,2
E01000914,E01000914,-0.727171974,1
E01000915,E01000915,-0.561144985,1
E01000916,E01000916,-0.441082727,1
E01000917,E01000917,-0.182911512,2
E01000918,E01000918,-0.567980478,1
E01000919,E01000919,-0.537315102,1
E01000920,E01000920,-0.724153718,1
E01000921,E01000921,-0.258988083,2
E01000922,E01000922,0.301205179,4
E01000923,E01000923,-0.057501038,2
E01000924,E01000924,-0.247724967,2
E01000925,E01000925,0.281306861,4
E01000926,E01000926,-0.19223723,2
E01000927,E01000927,0.040850155,3
E01000928,E01000928,0.066135158,3
E01000929,E01000929,-0.12804126,2
E01000930,E01000930,0.026383302,3
E01000931,E01000931,-0.119317803,2
E01000932,E01000932,-0.083969225,2
E01000933,E01000933,-0.013775101,3
E01000934,E01000934,-0.180859268,2
E01000935,E01000935,-0.18084654,2
E01000937,E01000937,-1.291931616,1
E01000938,E01000938,-0.246105444,2
E01000939,E01000939,-0.078392597,2
E01000941,E01000941,0.229747123,4
E01000942,E01000942,-1.017449912,1
E01000943,E01000943,-0.578094004,1
E01000944,E01000944,-0.342448349,2
E01000946,E01000946,-0.7021849,1
E01000947,E01000947,0.157833907,3
E01000948,E01000948,-0.033700922,3
E01000949,E01000949,0.053500998,3
E01000951,E01000951,-0.06026149,2
E01000952,E01000952,0.00582844,3
E01000954,E01000954,0.132714666,3
E01000955,E01000955,0.041603909,3
E01000956,E01000956,-0.199109548,2
E01000957,E01000957,-0.19785625,2
E01000958,E01000958,-0.246863931,2
E01000959,E01000959,0.019037111,3
E01000960,E01000960,-0.716392882,1
E01000961,E01000961,-0.437081915,1
E01000962,E01000962,-0.795004361,1
E01000963,E01000963,-0.574854173,1
E01000964,E01000964,-0.147456786,2
E01000965,E01000965,-0.630164371,1
E01000966,E01000966,-0.879229994,1
E01000967,E01000967,-0.969953576,1
E01000968,E01000968,-0.336956351,2
E01000969,E01000969,-0.617022112,1
E01000970,E01000970,-0.360148525,2
E01000971,E01000971,-0.88670627,1
E01000972,E01000972,-0.131326151,2
E01000973,E01000973,-0.50687367,1
E01000974,E01000974,-0.031157008,3
E01000975,E01000975,-0.535070389,1
E01000976,E01000976,-0.516030679,1
E01000977,E01000977,0.176147534,3
E01000978,E01000978,-0.479097438,1
E01000979,E01000979,-0.788342881,1
E01000980,E01000980,-0.331974311,2
E01000981,E01000981,-0.459744814,1
E01000982,E01000982,-0.841519797,1
E01000983,E01000983,-0.422287338,1
E01000984,E01000984,0.212336044,4
E01000985,E01000985,-0.529213569,1
E01000986,E01000986,-0.385115809,1
E01000987,E01000987,-0.213924321,2
E01000989,E01000989,-0.581206592,1
E01000990,E01000990,0.053511841,3
E01000991,E01000991,-0.225426419,2
E01000992,E01000992,-0.121517954,2
E01000993,E01000993,-0.452213391,1
E01000994,E01000994,-0.841667335,1
E01000995,E01000995,-0.402629798,1
E01000996,E01000996,-0.64837304,1
