MHI_2022,LSOA22
1.51133139,E01018160
0.091891886,E01018161
0.634384549,E01018162
0.291777339,E01018163
0.517424311,E01018164
0.352474265,E01018165
0.393353409,E01018166
0.303522184,E01018167
1.633492428,E01018168
0.674305603,E01018169
0.556121266,E01018170
0.327989152,E01018171
1.351891766,E01018172
-0.06810532,E01018173
0.277899795,E01018174
0.034293757,E01018175
-0.247293478,E01018176
0.355438847,E01018177
2.763142039,E01018178
0.397750447,E01018179
1.131824226,E01018180
0.10481725,E01034444
0.816858176,E01018182
0.659893187,E01018183
0.660595229,E01018184
1.136147496,E01018185
0.671136148,E01018186
1.047619132,E01018187
0.427715623,E01018188
0.284191453,E01018189
0.531781008,E01018190
0.770400632,E01018191
0.434838889,E01018192
0.829026929,E01018193
0.434950075,E01018194
1.084423375,E01018195
0.46621705,E01018196
1.270388073,E01018197
0.578715796,E01018198
0.559866948,E01018199
0.741372616,E01018200
0.46473149,E01018201
0.169220337,E01018202
0.259563331,E01018203
0.179888792,E01018204
0.32058327,E01018205
0.404403953,E01018206
0.972746746,E01018207
0.706712429,E01018208
0.332025919,E01018209
0.739412212,E01018210
0.508139638,E01018211
0.669010352,E01018212
0.873068442,E01018213
0.965608554,E01018214
0.924946195,E01018215
0.298714694,E01018216
0.846544198,E01018217
-0.117911067,E01018218
0.141643603,E01018219
0.188688207,E01018220
-0.323780111,E01018221
-0.473311006,E01018222
-0.34006312,E01018223
-0.180075485,E01018224
-0.17727104,E01018225
0.031245624,E01018226
0.002465512,E01018227
-0.325268772,E01018228
0.157076563,E01018231
0.07701254,E01018232
-0.450704918,E01018233
-0.538684316,E01018234
-0.431899612,E01018235
0.013848029,E01018236
0.303038294,E01018237
0.049206874,E01018238
-0.188877787,E01018239
-0.208235349,E01018240
-0.475776414,E01018241
0.148210875,E01018242
0.085575639,E01018243
0.304697563,E01018244
-0.724253492,E01018245
-0.039317792,E01018246
0.203293064,E01018247
-0.767093492,E01018248
-1.046210051,E01035561
-1.008589215,E01035561
-0.334262431,E01018251
0.008491671,E01018252
-0.349242944,E01018253
0.539096923,E01018254
-0.086077103,E01018255
-0.265050507,E01018256
0.13478967,E01018257
0.077587288,E01018258
-0.242416331,E01018259
0.529692358,E01018260
0.606535049,E01018262
-0.058915217,E01018263
1.259977105,E01018264
-0.044450346,E01018265
-0.249968838,E01035555
-0.004247376,E01018267
-0.337947807,E01018268
1.238466164,E01018269
-0.155831134,E01018270
0.528405203,E01018271
0.201124394,E01018272
0.510626687,E01018273
-0.282791131,E01018274
-0.045207929,E01018275
0.856127107,E01018276
0.229806683,E01018277
0.276155988,E01018278
0.849665284,E01018279
0.367462457,E01018280
0.504641428,E01018281
0.41638545,E01018282
-0.121589511,E01018283
0.014854723,E01018284
-0.059373786,E01018285
-0.01607159,E01018286
-0.580838333,E01018287
0.04486783,E01018288
-0.274556427,E01018289
-0.239426778,E01018290
0.00467347,E01018291
0.182074311,E01018292
-0.188359096,E01018293
0.031600252,E01018294
-0.068816654,E01018295
0.251146806,E01018296
0.431223289,E01018297
-0.227261239,E01018298
0.546999268,E01018299
1.410471588,E01018300
0.822302131,E01018301
-0.41652316,E01018302
-0.006597393,E01018303
0.958721511,E01018304
0.073835519,E01018305
-0.186780722,E01018306
0.197324282,E01018307
0.172335766,E01018308
0.994799757,E01018309
2.079081852,E01018310
1.979390599,E01018311
1.441997496,E01018312
1.160673461,E01018313
1.505213399,E01018314
1.546470932,E01018315
1.62151798,E01018316
1.809033644,E01018317
0.633568804,E01018319
1.61482108,E01018320
0.400008956,E01018321
0.281111474,E01018322
1.259027625,E01018323
-0.172073712,E01018324
-0.205513715,E01018325
0.970946439,E01035376
1.181503037,E01035373
0.650398459,E01018328
0.69166018,E01035375
0.748098246,E01018330
0.55817062,E01018331
0.472155068,E01018332
0.199731546,E01018333
0.354471634,E01018334
0.504726456,E01018335
0.354818005,E01018336
1.365920633,E01018337
0.717517951,E01018338
-0.338472559,E01018339
0.339234646,E01018340
0.059583733,E01018341
0.193178682,E01018342
1.443462248,E01018343
0.113727312,E01018344
0.107151485,E01018345
0.434913475,E01018346
0.923094862,E01018347
0.260567763,E01035379
-0.330216706,E01018349
-0.237813911,E01018350
1.96232905,E01018351
0.432369925,E01018352
0.459049943,E01018353
0.819895121,E01018354
0.737031942,E01018355
0.029206849,E01018356
0.010629226,E01018357
-0.105904053,E01018358
0.218843409,E01018359
1.326878951,E01018360
0.099132409,E01018361
0.2833112,E01018362
0.257411804,E01018363
1.034024454,E01018364
0.245797603,E01018365
0.654256822,E01018366
1.000003309,E01018367
-0.407447605,E01018368
0.348144036,E01018369
-0.50905194,E01018370
-0.279968997,E01018371
-0.190967891,E01018372
-0.149980745,E01018373
0.738557662,E01018374
0.543404131,E01018375
0.915625244,E01018376
0.872745467,E01018377
1.193131447,E01018378
1.163314963,E01018379
0.488684896,E01018380
0.169155168,E01018381
0.472699083,E01018382
0.138301919,E01018383
0.069856662,E01018384
-0.010448716,E01018385
1.484811946,E01018386
1.034420203,E01018387
1.815841029,E01018388
2.358139257,E01018389
1.060255298,E01018390
1.171990615,E01018391
0.605508818,E01018392
0.629072343,E01034663
1.171468124,E01034667
1.044308763,E01018395
0.867492744,E01018396
0.947838208,E01018397
1.592621613,E01018398
1.107664193,E01018399
1.556464486,E01018400
0.843975131,E01018401
1.401793762,E01018402
1.061248808,E01018403
0.649671285,E01018404
1.485669599,E01018405
0.508192429,E01018406
0.382534624,E01018407
0.975922418,E01018408
1.318127556,E01018409
0.773397649,E01018410
0.300923365,E01018411
0.515508928,E01018412
0.336453846,E01018413
0.397242267,E01018414
1.208463963,E01018415
1.647580984,E01018416
1.199029064,E01018417
1.025121318,E01018418
0.822983816,E01018419
1.026937222,E01018420
1.051871411,E01018421
1.602453215,E01018422
2.274083683,E01018423
1.527937247,E01018424
2.553353302,E01018425
1.732823786,E01018426
2.418806678,E01018427
0.833709571,E01018428
0.841686433,E01018429
0.95801226,E01018430
1.057760579,E01018431
0.960524472,E01018432
2.115672065,E01018433
0.719101702,E01018434
1.832730308,E01018435
2.231061134,E01018436
1.771970463,E01018437
0.529254192,E01018438
0.927600865,E01018439
0.756801094,E01018440
0.808229583,E01018441
0.940199321,E01034665
0.855388999,E01018443
0.624657856,E01034676
2.880187059,E01018445
2.389693829,E01018446
1.424525288,E01018447
1.203559698,E01018448
0.122389324,E01018449
0.476343021,E01018450
1.991355859,E01018451
1.606996686,E01018452
2.028053454,E01018454
0.829984628,E01018455
2.260812376,E01018456
0.920751845,E01018457
0.003629917,E01018458
1.937752661,E01018459
1.69469601,E01018460
1.868989615,E01018461
2.521209366,E01018462
1.750111752,E01018463
1.681842527,E01018464
0.557960548,E01034671
3.36200419,E01018466
3.051166938,E01034669
0.282412377,E01018468
1.228048719,E01018469
0.435928345,E01018470
0.074073772,E01018471
1.197420022,E01018472
0.97519896,E01018473
0.654740262,E01018474
0.737932274,E01018475
3.61081885,E01018476
1.892451612,E01018477
1.726003081,E01018478
1.729536726,E01018479
0.954654389,E01034674
-0.121295871,E01018481
2.799036989,E01018482
1.239809662,E01018483
1.639726924,E01018484
2.029520424,E01018485
2.708377303,E01018486
1.460212057,E01018487
1.257558157,E01018488
1.339315796,E01018489
1.272168273,E01018490
1.150996691,E01018491
1.172208681,E01018492
1.127647125,E01018493
1.111705389,E01018494
0.971450682,E01018495
1.471568469,E01018496
1.973794859,E01018497
2.871396882,E01018498
1.793653125,E01018499
1.270437076,E01018500
2.789993323,E01018501
1.618456118,E01018502
1.536967035,E01018503
2.351084423,E01018504
0.749005573,E01018505
0.594464946,E01018506
0.885027012,E01018507
0.494431557,E01018508
0.851826687,E01018509
1.141529902,E01018510
2.292631859,E01018511
1.56776365,E01018512
0.777238977,E01018513
1.082243614,E01018514
0.335047556,E01018515
0.306142543,E01018516
0.392117204,E01018518
1.319692375,E01018519
1.614979595,E01018520
1.829083277,E01018521
1.994056358,E01018522
1.403567819,E01018523
2.038967085,E01018524
2.379129211,E01018525
0.835618216,E01018526
1.201636466,E01018527
0.537671125,E01018528
1.291141223,E01018529
0.43033898,E01018530
0.64822211,E01018531
0.841658996,E01018532
0.314496467,E01018533
0.811562522,E01018534
0.675014883,E01018535
0.030567302,E01018536
0.623345011,E01018537
1.858507546,E01018538
1.698109384,E01018539
1.281128785,E01018540
1.558680262,E01018541
1.173365925,E01018542
1.298468579,E01018543
0.162951929,E01018544
0.68146866,E01018545
1.690930898,E01018546
1.181175758,E01018547
1.412735618,E01018548
1.147494234,E01018549
1.594196873,E01018550
2.056474212,E01018551
1.013732884,E01018552
1.460753283,E01018553
0.618075711,E01018554
0.55355535,E01018555
0.680119902,E01018556
1.695010031,E01018557
0.661757594,E01018558
0.699856909,E01018559
0.468445535,E01018560
0.693457939,E01018561
0.534488057,E01018562
1.409730859,E01035366
1.977314439,E01035365
1.870208026,E01018565
1.232248917,E01018566
0.926852771,E01018567
0.524240592,E01018568
0.02085402,E01018569
0.86593968,E01018570
0.531512979,E01018571
1.041518455,E01018572
-0.326970627,E01018573
-0.131957485,E01018574
0.311795993,E01018575
0.229013788,E01018576
0.695006829,E01018577
0.184957793,E01018578
0.9833203,E01018579
0.1007311,E01018580
0.456910905,E01018581
0.356059986,E01018582
0.046659989,E01018583
-0.252820392,E01018584
0.712604851,E01018585
0.385448482,E01018586
0.539842204,E01018587
-0.196628921,E01018588
-0.157699461,E01018589
-0.18759898,E01018590
0.509265351,E01018591
0.684321092,E01018592
0.680732847,E01018593
1.49374509,E01018594
0.890261696,E01018595
1.558486174,E01018596
0.280095449,E01034661
0.020873059,E01018598
-0.322991912,E01018599
-0.041008819,E01018600
0.708784762,E01018601
-0.046838296,E01018602
0.171894881,E01018603
0.543490729,E01018604
0.373475664,E01018605
0.792387335,E01018606
0.203211736,E01018607
0.075497816,E01018608
0.58561812,E01018609
0.725829501,E01018610
1.11675841,E01018611
0.247208399,E01018612
0.713463043,E01018613
0.601536721,E01018614
1.194877376,E01018615
1.913646108,E01018616
0.937805513,E01018617
1.216635831,E01018618
0.452963452,E01018619
1.724834744,E01018620
0.535766907,E01018621
1.43370976,E01018622
0.698084455,E01018623
1.517186703,E01018624
1.144620099,E01018625
1.103402629,E01034659
1.524584137,E01018627
0.82724967,E01018628
1.291285167,E01018629
1.224170983,E01018630
1.316754421,E01018631
0.544630264,E01018632
0.86796301,E01018633
0.202305437,E01018634
0.648911915,E01018635
0.643463602,E01018636
1.46576999,E01018637
1.658883754,E01018638
0.725104053,E01018639
1.744271841,E01018640
0.463361653,E01018641
0.29759316,E01018642
0.561506403,E01018643
0.609635934,E01018644
2.11723838,E01018645
1.094773104,E01018646
1.10288927,E01018647
0.775918625,E01018648
1.23648267,E01018649
0.633869658,E01018650
1.70709191,E01018651
-0.217260229,E01018652
-0.04379786,E01018653
0.384322499,E01018654
0.754534964,E01018655
0.625158215,E01034658
1.391638617,E01018657
0.164804016,E01018658
0.100356692,E01018659
0.752922844,E01034658
0.588053144,E01018661
0.284905852,E01018662
0.200717735,E01018663
0.150432074,E01018664
-0.02306452,E01018665
-0.1570381,E01018666
0.270490882,E01018667
0.531918391,E01018668
0.325718269,E01018669
0.379886221,E01018670
0.759700323,E01018671
1.296932415,E01018672
0.955889894,E01018673
1.314290173,E01018674
0.568057301,E01018675
0.727881016,E01018676
0.443149801,E01018677
0.947201233,E01018678
0.957387011,E01018679
0.566008143,E01018680
1.19210857,E01018681
1.469295439,E01018682
0.896553758,E01018683
-0.040098905,E01018684
1.067962303,E01018685
0.133422699,E01018686
0.119939382,E01018687
0.062748609,E01018688
1.253064925,E01018689
0.043182761,E01018690
0.750569693,E01018691
0.502016441,E01018692
0.72294521,E01018693
0.398558988,E01018694
0.617081379,E01018695
0.109527227,E01018696
0.883661447,E01018697
0.30324388,E01018698
0.785840494,E01018699
0.262663574,E01018700
2.291391942,E01018701
0.556907617,E01018702
0.822549001,E01018703
2.480765427,E01018704
0.593830756,E01018705
2.334968123,E01018706
-0.08785422,E01018707
0.399997664,E01018708
1.040845169,E01018709
1.59434618,E01018710
1.166398031,E01018711
0.993971014,E01018712
0.58080895,E01035369
3.500441152,E01018714
1.321186746,E01018715
2.87147747,E01018716
1.102249836,E01018717
2.061660728,E01018718
1.7425384,E01018719
1.73464158,E01018720
0.230334221,E01018721
0.825315818,E01018722
0.234412019,E01018723
0.206885516,E01018724
0.16753809,E01018725
1.836538526,E01018726
0.793637256,E01018727
0.821502437,E01018728
1.804821161,E01018729
2.283437914,E01018730
1.886410673,E01018731
4.180884933,E01018732
2.268302798,E01018733
3.197484078,E01018734
1.151103182,E01018735
1.66612406,E01018736
1.644372369,E01018737
3.112543086,E01018738
2.475011352,E01018739
2.304100665,E01018740
1.510840523,E01018741
1.644302972,E01018742
1.355853927,E01018743
2.195280876,E01018744
2.454990291,E01018745
2.470513367,E01018746
2.326764783,E01018747
2.145315761,E01018748
1.211627186,E01018749
0.72403006,E01018750
1.333796606,E01018751
0.394277309,E01018752
0.490409608,E01018753
0.873924777,E01018754
0.58578046,E01018755
0.514309646,E01018756
0.319419029,E01018757
1.044744093,E01034851
0.922607374,E01018759
0.702157118,E01018760
1.869179234,E01018761
1.91093329,E01018762
1.109992814,E01018763
1.036374936,E01018764
0.229564887,E01018765
-0.033034765,E01018766
1.609608181,E01018767
0.921427071,E01018768
1.445554169,E01034849
1.630025968,E01018770
1.918916522,E01018771
0.797931237,E01018772
1.104142476,E01018773
1.30061619,E01018774
0.743313083,E01034858
1.231403244,E01034858
0.586311947,E01018777
0.778797015,E01018778
0.906475559,E01018779
1.368477555,E01018780
1.196441464,E01018781
0.781957497,E01018782
0.870598605,E01018783
0.517327025,E01018784
0.083697199,E01018785
0.892129893,E01018786
0.505641308,E01018787
1.953039229,E01018788
1.283966924,E01018789
1.804474216,E01018790
1.212316599,E01018791
0.728687028,E01018792
1.311105662,E01018793
0.796076207,E01018794
0.593897014,E01018795
0.896041719,E01018796
1.643352034,E01018797
1.479211798,E01018798
2.873309891,E01018799
1.282357727,E01018800
0.473111911,E01018803
0.210075319,E01018804
0.517473382,E01018805
0.209918609,E01018806
0.935137229,E01018807
1.115654499,E01018808
1.581142737,E01034864
0.622215146,E01018810
0.266155822,E01018811
0.229428095,E01018812
0.22250526,E01018813
0.170085872,E01018814
0.390852128,E01018815
-0.244028924,E01018816
-0.287797167,E01018817
0.209977226,E01018818
0.393693905,E01018819
0.113834683,E01018820
0.208217143,E01018821
0.550677367,E01018822
0.486656295,E01018823
0.339302628,E01018824
0.015346156,E01018825
0.198152046,E01018826
-0.061622781,E01018827
0.331336646,E01018828
0.469605956,E01018829
-0.052303084,E01018830
0.279246768,E01018831
0.080302976,E01018832
0.070737515,E01018833
-0.152940483,E01018834
0.167373385,E01018835
0.403577474,E01018836
-0.085385246,E01018837
0.71009792,E01018838
0.377282792,E01018839
0.59033874,E01018840
0.55808013,E01018841
-0.118296296,E01018842
-0.191753981,E01018843
0.640197189,E01018844
0.228058395,E01018845
0.272246991,E01018846
0.351306038,E01018847
0.13366102,E01018848
-0.408532104,E01018849
-0.091943161,E01018850
0.075257846,E01018851
-0.24058208,E01034859
0.533454604,E01018853
0.82998135,E01018854
0.423539177,E01034862
1.297684366,E01018856
1.051224046,E01018857
0.602669749,E01018858
0.254503748,E01018859
0.944608367,E01018860
0.057235281,E01018861
0.01722257,E01018862
0.703166515,E01018863
0.342654147,E01018864
1.667403529,E01018865
1.038557053,E01018866
2.081632083,E01034866
1.557628889,E01018868
1.166775462,E01018869
1.468732201,E01018870
0.95213974,E01018871
0.749578407,E01018872
1.458730616,E01018873
