bge_code,bge_type,la_name,co_name,reg_name,country,total_pop,urban_area,urban_pct,tc_goal,treecanopy,tc_gap,priority_i,inc_rank,incnorm,inc_dec,emp_rank,empnorm,emp_dec,hlth_rank,hlthnorm,hlth_dec,temp_diff,tempnorm,NO2_avg,PM25_avg,apb_index,dep_ratio,depratnorm,dep_perc,tes,la_tes,pctmineth,pct_child,pct_senior,la_code,co_code,peat
E01001194,LSOA,Croydon,Croydon Central,London,England,1609,0.530161507,1,0.3,0.264606595,0.035393405,0.479276948,14799,0.549086584,6,19399,0.409121415,7,21792,0.33643066,8,-0.81,0.498684211,18.545,8.155,0.53192884,0.523674242,0.203261273,0.343691734,95,89,0.461014851,0.248601616,0.095090118,E09000008,E14000654,0
E01001195,LSOA,Ealing,Ealing Central and Acton,London,England,1830,0.414686118,1,0.24,0.069457504,0.170542496,0.413306136,18654,0.431699655,7,29742,0.094508847,10,27642,0.158329271,9,-0.14,0.542763158,21.949,8.854,0.630893607,0.592689295,0.230513034,0.372131148,80,84,0.585526316,0.241530055,0.130601093,E09000009,E14000674,0
E01001196,LSOA,Ealing,Ealing Central and Acton,London,England,1614,0.229332083,1,0.24,0.109677572,0.130322428,0.691394201,4249,0.870474854,2,4644,0.858511287,2,7395,0.774829393,3,0.05,0.555263158,23.743,9.071,0.672648633,0.543021033,0.21090068,0.351920694,74,84,0.539221742,0.226765799,0.125154895,E09000009,E14000674,0
E01001197,LSOA,Ealing,Ealing Central and Acton,London,England,1853,0.403209166,1,0.24,0.181378472,0.058621528,0.572414902,12413,0.621732898,5,11005,0.664765101,4,16214,0.506306361,6,-0.26,0.534868421,20.914,8.759,0.608878672,0.548036759,0.212881225,0.354020507,90,84,0.517818575,0.232056125,0.121964382,E09000009,E14000674,0
E01001198,LSOA,Ealing,Ealing Central and Acton,London,England,1554,0.109415612,1,0.2,0.168285651,0.031714349,0.47880417,21058,0.358626369,7,19259,0.413392312,7,22394,0.318120887,8,1.14,0.626973684,22.225,8.927,0.640039416,0.434903047,0.168208465,0.303088803,95,84,0.318589744,0.214285714,0.088803089,E09000009,E14000674,0
E01001199,LSOA,Ealing,Ealing Central and Acton,London,England,1659,0.105901141,1,0.2,0.159352621,0.040647379,0.591664293,8204,0.749946628,3,11671,0.64447834,4,16752,0.489915915,6,0.8,0.604605263,21.681,8.874,0.628257505,0.41552901,0.160558299,0.293550332,93,84,0.448918269,0.199517782,0.09403255,E09000009,E14000674,0
E01001200,LSOA,Ealing,Ealing Central and Acton,London,England,1586,0.135426008,1,0.2,0.220860798,0,0.507539679,18773,0.428070389,7,18163,0.446766321,6,18028,0.451072386,7,0.68,0.596710526,21.302,8.84,0.620250102,0.449725777,0.174061471,0.310214376,100,84,0.32517263,0.209331652,0.100882724,E09000009,E14000674,0
E01001201,LSOA,Ealing,Ealing Central and Acton,London,England,1592,0.122617622,1,0.2,0.21768372,0,0.502119623,14729,0.551221446,6,17119,0.478584503,6,24152,0.264592981,8,0.87,0.609210526,21.302,8.84,0.620250102,0.406360424,0.156937928,0.288944724,100,84,0.300501882,0.192839196,0.096105528,E09000009,E14000674,0
E01001202,LSOA,Ealing,Ealing Central and Acton,London,England,2502,0.163519915,1,0.2,0.165689856,0.034310144,0.637886704,6258,0.809234804,3,7681,0.765893838,3,14703,0.552339751,5,1.68,0.6625,21.153,8.819,0.616577595,0.463157895,0.17936537,0.316546763,93,84,0.537815126,0.242206235,0.074340528,E09000009,E14000674,0
E01001203,LSOA,Ealing,Ealing Central and Acton,London,England,1689,0.09202242,1,0.2,0.224959625,0,0.663197414,5391,0.835676599,2,6540,0.800671141,3,10413,0.682945406,4,1.86,0.674342105,21.302,8.84,0.620250102,0.365400162,0.140764075,0.267613973,100,84,0.456585942,0.167554766,0.100059207,E09000009,E14000674,0
E01001204,LSOA,Ealing,Ealing North,London,England,1617,0.168526458,1,0.2,0.139344437,0.060655563,0.486452447,14379,0.561895758,5,18935,0.423245882,7,24671,0.248811845,8,-0.38,0.526973684,19.335,8.577,0.572745698,0.623493976,0.242676783,0.384044527,91,84,0.425650558,0.204700062,0.179344465,E09000009,E14000675,0
E01001205,LSOA,Ealing,Ealing North,London,England,1779,0.246407508,1,0.24,0.096278747,0.143721253,0.592490037,7610,0.768031962,3,7924,0.758541794,3,20350,0.380331465,7,0.35,0.575,19.541,8.61,0.578095656,0.574336283,0.223266037,0.364811692,75,84,0.561728395,0.26306914,0.101742552,E09000009,E14000675,0
E01001206,LSOA,Ealing,Ealing North,London,England,1580,0.149776796,1,0.2,0.174877094,0.025122906,0.654157814,1821,0.94449358,1,3675,0.888010982,2,15495,0.528211065,6,-0.34,0.529605263,18.898,8.524,0.562564912,0.620512821,0.241499624,0.382911392,95,84,0.744627054,0.319620253,0.063291139,E09000009,E14000675,0
E01001207,LSOA,Ealing,Ealing North,London,England,1769,0.159698475,1,0.2,0.108998858,0.091001142,0.479525205,17116,0.478514136,6,19694,0.400122026,7,21831,0.335242505,8,0.41,0.578947368,19.784,8.649,0.584411532,0.396211523,0.152930463,0.283776145,87,84,0.328984685,0.186546071,0.097230073,E09000009,E14000675,0
E01001208,LSOA,Ealing,Ealing North,London,England,1351,0.538742973,1,0.3,0.177791591,0.122208409,0.418695237,22542,0.313458782,8,24053,0.267541184,8,27805,0.153363393,9,-0.81,0.498684211,20.151,8.702,0.593544853,0.763707572,0.298042493,0.433012583,85,84,0.296759941,0.216876388,0.216136195,E09000009,E14000675,0
E01001209,LSOA,Ealing,Ealing North,London,England,1682,0.276993549,1,0.24,0.181579554,0.058420446,0.36215687,27365,0.166732746,9,28860,0.121293472,9,29701,0.095692176,10,-1.02,0.484868421,21.124,8.874,0.619922675,0.665346535,0.259202974,0.399524376,94,84,0.271971496,0.22235434,0.177170036,E09000009,E14000675,0
E01001210,LSOA,Ealing,Ealing North,London,England,1893,0.226337062,1,0.2,0.170178116,0.029821884,0.713777017,1051,0.967977065,1,1609,0.950976205,1,7815,0.762033878,3,-0.29,0.532894737,19.638,8.622,0.580371659,0.762569832,0.297593237,0.432646593,93,84,0.654843833,0.271526677,0.161119915,E09000009,E14000675,0
E01001211,LSOA,Ealing,Ealing North,London,England,1732,0.180281403,1,0.2,0.177367333,0.022632667,0.428324077,19468,0.406965751,7,23081,0.297101891,8,27261,0.169936632,9,-1.13,0.477631579,20.483,8.749,0.601742183,0.605189991,0.235449145,0.377020785,97,84,0.345066359,0.204965358,0.172055427,E09000009,E14000675,0
E01001212,LSOA,Ealing,Ealing North,London,England,1769,0.285622179,1,0.24,0.163902675,0.076097325,0.487202849,19768,0.397816341,7,15194,0.537156803,6,21968,0.331099196,8,-0.86,0.495394737,19.482,8.596,0.576250858,0.625919118,0.243634391,0.384963256,89,84,0.37733711,0.171283211,0.213680045,E09000009,E14000675,0
E01001213,LSOA,Ealing,"Ealing, Southall",London,England,2003,0.151095731,1,0.2,0.040200305,0.159799695,0.598220761,8913,0.728354021,4,11242,0.657535082,4,16850,0.486930295,6,1.5,0.650657895,19.336,8.632,0.576539691,0.569749216,0.221454756,0.362955567,72,84,0.922770304,0.207189216,0.15576635,E09000009,E14000676,0
E01001214,LSOA,Ealing,"Ealing, Southall",London,England,1754,0.232432928,1,0.24,0.072299195,0.167700805,0.499058557,18555,0.434718961,7,16580,0.494996949,6,23887,0.272666342,8,1.32,0.638815789,19.149,8.573,0.569687595,0.640785781,0.249504745,0.390535918,76,84,0.906536697,0.205245154,0.185290764,E09000009,E14000676,0
E01001215,LSOA,Ealing,"Ealing, Southall",London,England,2059,0.17399907,1,0.2,0.054225053,0.145774947,0.617067299,8533,0.739943274,4,13528,0.587919463,5,11828,0.639928101,5,1.87,0.675,19.341,8.628,0.576339672,0.586286595,0.227984819,0.369596892,74,84,0.946472019,0.226809131,0.142787761,E09000009,E14000676,0
E01001216,LSOA,Ealing,"Ealing, Southall",London,England,1755,0.141809285,1,0.2,0.093507751,0.106492249,0.536823336,14093,0.570557199,5,18466,0.437553386,7,19995,0.391146722,7,1.56,0.654605263,19.381,8.594,0.574602096,0.727362205,0.28369091,0.421082621,83,84,0.923913043,0.263247863,0.157834758,E09000009,E14000676,0
E01001217,LSOA,Ealing,"Ealing, Southall",London,England,1448,0.186429034,1,0.24,0.061768291,0.178231709,0.492280041,14523,0.557504041,5,20701,0.369493594,7,23542,0.283176944,8,1.14,0.626973684,18.413,8.509,0.554276831,0.57562568,0.223775177,0.365331492,75,84,0.77294686,0.203038674,0.162292818,E09000009,E14000676,0
E01001218,LSOA,Ealing,"Ealing, Southall",London,England,2048,0.275733638,1,0.24,0.152755365,0.087244635,0.648841642,4493,0.863033334,2,8001,0.7561928,3,8786,0.73248233,4,-0.82,0.498026316,18.568,8.469,0.553847832,0.655618432,0.255361668,0.395996094,84,84,0.741731518,0.26171875,0.134277344,E09000009,E14000676,0
E01001219,LSOA,Ealing,"Ealing, Southall",London,England,2198,0.165701851,1,0.2,0.098744599,0.101255401,0.645868934,4334,0.867882522,2,5755,0.82461867,3,13612,0.585577626,5,0.34,0.574342105,18.655,8.53,0.55934097,0.584715213,0.227364333,0.368971793,81,84,0.858249772,0.268425842,0.100545951,E09000009,E14000676,0
E01001220,LSOA,Ealing,"Ealing, Southall",London,England,1511,0.923059947,1,0.36,0.394555478,0,0.647075161,1546,0.952880539,1,3582,0.890848078,2,14356,0.562911284,5,-1.64,0.444078947,19.57,8.506,0.571383804,0.578892372,0.225065086,0.366644606,100,84,0.857331572,0.269358041,0.097286565,E09000009,E14000676,0
E01001223,LSOA,Ealing,Ealing Central and Acton,London,England,1455,0.223489711,1,0.24,0.205194155,0.034805845,0.419611685,23160,0.294641496,8,22115,0.326510067,8,24239,0.261942481,8,-1.49,0.453947368,20.299,8.698,0.595484655,0.510903427,0.198218501,0.33814433,95,84,0.342975207,0.177319588,0.160824742,E09000009,E14000674,0
E01001224,LSOA,Ealing,Ealing Central and Acton,London,England,1557,0.239425775,1,0.24,0.161109661,0.078890339,0.368388282,27344,0.167373204,9,26807,0.183709579,9,27564,0.160705581,9,-1.07,0.481578947,19.36,8.579,0.573257212,0.572727273,0.222630692,0.36416185,91,84,0.264066496,0.196531792,0.167630058,E09000009,E14000674,0
E01001225,LSOA,Ealing,Ealing Central and Acton,London,England,1808,0.23429268,1,0.24,0.151674906,0.088325094,0.483270219,15105,0.539754186,6,17450,0.468486882,6,23407,0.287289788,8,-0.75,0.502631579,20.146,8.666,0.590996487,0.429249012,0.165975874,0.300331858,87,84,0.467145224,0.16869469,0.131637168,E09000009,E14000674,0
E01001226,LSOA,Ealing,Ealing Central and Acton,London,England,1514,0.229277453,1,0.24,0.198423103,0.041576897,0.462413802,19894,0.393973589,7,22229,0.323062843,8,19492,0.406470875,7,-0.76,0.501973684,19.941,8.643,0.586348589,0.526209677,0.204262433,0.344782034,94,84,0.401189689,0.172391017,0.172391017,E09000009,E14000674,0
E01001227,LSOA,Ealing,Ealing Central and Acton,London,England,1532,0.172883064,1,0.2,0.188126229,0.011873771,0.3937147,25270,0.23038214,8,23626,0.280536913,8,28193,0.141573239,9,-0.54,0.516447368,19.76,8.628,0.582609499,0.532,0.206548839,0.347258486,98,84,0.337285903,0.190600522,0.156657963,E09000009,E14000674,0
E01001228,LSOA,Ealing,Ealing Central and Acton,London,England,1830,0.264969552,1,0.24,0.26326074,0,0.422547638,20297,0.381774376,7,26901,0.180841977,9,20534,0.37472581,7,-1.03,0.484210526,20.536,8.674,0.597382041,0.341642229,0.131382854,0.254644809,100,84,0.366812227,0.141530055,0.113114754,E09000009,E14000674,0
E01001229,LSOA,Ealing,Ealing Central and Acton,London,England,1508,0.203938158,1,0.24,0.159348157,0.080651843,0.631420089,6769,0.793680808,3,7915,0.758816351,3,13257,0.596392883,5,0.91,0.611842105,20.077,8.611,0.586184956,0.50499002,0.195883492,0.335543767,85,84,0.453886693,0.204244032,0.131299735,E09000009,E14000674,0
E01001230,LSOA,Ealing,Ealing Central and Acton,London,England,1378,0.191460042,1,0.24,0.220146474,0.019853526,0.533135941,14677,0.552807344,6,9248,0.718212325,4,23626,0.280617841,8,0.32,0.573026316,20.391,8.655,0.593906809,0.436913452,0.169002307,0.304063861,97,84,0.28874269,0.149492017,0.154571843,E09000009,E14000674,0
E01001231,LSOA,Ealing,Ealing Central and Acton,London,England,2059,0.401977829,1,0.24,0.192028682,0.047971318,0.370306837,24325,0.259141785,8,30300,0.077577791,10,30374,0.075219352,10,0.84,0.607236842,20.792,8.682,0.601762448,0.467569494,0.181107364,0.318601263,94,84,0.437225208,0.156872268,0.161728995,E09000009,E14000674,0
E01001232,LSOA,Ealing,Ealing Central and Acton,London,England,1564,0.215937172,1,0.24,0.208544308,0.031455692,0.560475456,13078,0.601482204,5,11713,0.643197071,4,18798,0.427613941,7,0.75,0.601315789,20.211,8.625,0.589152038,0.533333333,0.207075329,0.347826087,95,84,0.434894163,0.193094629,0.154731458,E09000009,E14000674,0
E01001233,LSOA,Ealing,Ealing Central and Acton,London,England,1454,0.170786794,1,0.2,0.173994367,0.026005633,0.585526176,9313,0.716154808,4,11027,0.66409396,4,17892,0.455215696,6,1.2,0.630921053,19.934,8.613,0.584182553,0.480651731,0.186273107,0.324621733,95,84,0.381150381,0.173314993,0.15130674,E09000009,E14000674,0
E01001234,LSOA,Ealing,Ealing Central and Acton,London,England,1372,0.306114795,1,0.24,0.2538558,0,0.466838515,15970,0.513464882,6,21774,0.336821232,8,22274,0.321776749,8,-0.36,0.528289474,20.93,8.77,0.609873898,0.351724138,0.135363866,0.260204082,100,84,0.410349854,0.153790087,0.106413994,E09000009,E14000674,0
E01001235,LSOA,Ealing,Ealing Central and Acton,London,England,1777,0.274762924,1,0.24,0.288099315,0,0.423295901,19912,0.393455122,7,24417,0.256436852,8,23433,0.286497685,8,-0.88,0.494078947,20.913,8.769,0.609550804,0.300878477,0.115286597,0.231288689,100,84,0.388513514,0.138998312,0.092290377,E09000009,E14000674,0
E01001236,LSOA,Ealing,Ealing Central and Acton,London,England,1473,0.140070445,1,0.2,0.259204721,0,0.474949378,13552,0.587026137,5,23422,0.286729713,8,22234,0.322995369,8,-0.37,0.527631579,20.966,8.733,0.607870338,0.432879377,0.167409385,0.302104549,100,84,0.350340136,0.154786151,0.147318398,E09000009,E14000674,0
E01001237,LSOA,Ealing,Ealing Central and Acton,London,England,1560,0.236104636,1,0.24,0.269037996,0,0.423960712,23303,0.290280277,8,27686,0.156985967,9,18592,0.433889837,7,-0.74,0.503289474,20.703,8.724,0.603316475,0.444444444,0.171976047,0.307692308,100,84,0.254638516,0.137179487,0.170512821,E09000009,E14000674,0
E01001239,LSOA,Ealing,Ealing Central and Acton,London,England,1483,0.415483296,1,0.3,0.108425084,0.191574916,0.625861778,6307,0.807740401,3,8043,0.754911531,3,13803,0.579758713,5,0.34,0.574342105,22.188,8.838,0.633370598,0.403027436,0.155621841,0.287255563,66,84,0.638140162,0.20229265,0.084962913,E09000009,E14000674,0
E01001240,LSOA,Ealing,Ealing Central and Acton,London,England,1821,0.196430914,1,0.2,0.146558346,0.053441654,0.503111636,12176,0.628960932,5,19596,0.403111653,7,23167,0.294601511,8,0.84,0.607236842,21.793,8.854,0.628559256,0.325327511,0.124940711,0.245469522,92,84,0.509857612,0.138934651,0.106534871,E09000009,E14000674,0
E01001241,LSOA,Ealing,Ealing Central and Acton,London,England,1860,0.353226111,1,0.24,0.159771572,0.080228428,0.508827518,13379,0.592302297,5,19392,0.40933496,7,23595,0.281562272,8,1.66,0.661184211,21.965,8.929,0.63628625,0.375739645,0.144846795,0.27311828,88,84,0.553821313,0.170430108,0.102688172,E09000009,E14000674,0
E01001242,LSOA,Ealing,Ealing Central and Acton,London,England,1619,0.208665168,1,0.24,0.234769878,0.005230122,0.596552082,10535,0.678977706,4,9940,0.697101891,4,15201,0.537167926,6,0.21,0.565789474,21.483,8.868,0.624882417,0.531693472,0.206427802,0.347127857,99,84,0.440197287,0.222359481,0.124768376,E09000009,E14000674,0
E01001243,LSOA,Ealing,Ealing Central and Acton,London,England,2396,0.221600533,1,0.2,0.176664283,0.023335717,0.543863598,9663,0.705480497,4,12987,0.604362416,5,26164,0.2033573,9,1.29,0.636842105,22.211,8.982,0.643608953,0.427890346,0.165439381,0.29966611,96,84,0.609531773,0.212854758,0.086811352,E09000009,E14000674,0
E01001244,LSOA,Ealing,Ealing Central and Acton,London,England,2796,0.21412133,1,0.2,0.266071096,0,0.596912619,7492,0.77163073,3,11965,0.635509457,5,15958,0.514105533,6,0.44,0.580921053,21.847,8.925,0.634245685,0.455491931,0.176338334,0.312947067,100,84,0.608369099,0.218168813,0.094778255,E09000009,E14000674,0
E01001245,LSOA,Ealing,Ealing Central and Acton,London,England,2175,0.110853077,1,0.2,0.125691899,0.074308101,0.485374828,16403,0.500259233,6,22559,0.313026236,8,24008,0.268980015,8,2.13,0.692105263,21.837,8.903,0.632584435,0.419712794,0.162210337,0.295632184,89,84,0.400645459,0.218390805,0.077241379,E09000009,E14000674,0
E01001246,LSOA,Ealing,Ealing Central and Acton,London,England,1818,0.996164921,1,0.36,0.052085199,0.307914801,0.585516681,6690,0.796090152,3,10072,0.693105552,4,21266,0.35245552,7,0.78,0.603289474,22.952,8.873,0.647207769,0.375189107,0.144629406,0.272827283,49,84,0.56854178,0.179867987,0.092959296,E09000009,E14000674,0
E01001247,LSOA,Ealing,Ealing Central and Acton,London,England,2271,1.135783045636617,1,0.36,0.062950449,0.297049551,0.525782183,13807,0.579249138,5,20769,0.367449664,7,20106,0.38776505,7,1.26,0.634868421,23.245,9.026,0.662104733,0.533423363,0.207110878,0.347864377,55,84,0.569664903,0.19771026,0.150154117,E09000009,E14000674,0
E01001248,LSOA,Ealing,"Ealing, Southall",London,England,1588,0.653418127,1,0.3,0.212305176,0.087694824,0.509511483,13131,0.599865809,5,15293,0.534136669,6,22791,0.306056544,8,-1.15,0.476315789,19.034,8.461,0.56027128,0.650727651,0.25343046,0.394206549,87,84,0.394224733,0.194584383,0.199622166,E09000009,E14000676,0
E01001249,LSOA,Ealing,"Ealing, Southall",London,England,2434,0.155756954,1,0.2,0.052599672,0.147400328,0.688212355,3202,0.902375797,2,4603,0.85976205,2,8255,0.748629052,3,1.74,0.666447368,19.947,8.675,0.58863708,0.402881844,0.155564352,0.287181594,71,84,0.560475605,0.209942482,0.077239113,E09000009,E14000676,0
E01001250,LSOA,Ealing,"Ealing, Southall",London,England,2172,0.247422687,1,0.2,0.187504351,0.012495649,0.662308611,5031,0.846655891,2,3786,0.884624771,2,8791,0.732330002,4,-0.32,0.530921053,19.695,8.616,0.580812337,0.448,0.173380019,0.309392265,97,84,0.464252979,0.209944751,0.099447514,E09000009,E14000676,0
E01001251,LSOA,Ealing,"Ealing, Southall",London,England,1810,0.186915557,1,0.2,0.17431088,0.02568912,0.53048628,14071,0.571228156,5,15948,0.514215985,6,19495,0.406379478,7,0.68,0.596710526,19.479,8.565,0.574075968,0.533898305,0.207298417,0.348066298,96,84,0.347874103,0.237569061,0.110497238,E09000009,E14000676,0
E01001252,LSOA,Ealing,"Ealing, Southall",London,England,2472,0.193764194,1,0.2,0.13853744,0.06146256,0.603280174,9227,0.718777639,4,10890,0.668273337,4,14359,0.562819888,5,1.61,0.657894737,19.158,8.505,0.565150014,0.470553242,0.182285548,0.319983819,89,84,0.432563791,0.227750809,0.09223301,E09000009,E14000676,0
E01001253,LSOA,Ealing,"Ealing, Southall",London,England,2135,0.163379146,1,0.2,0.073489453,0.126510547,0.51191408,13088,0.601177224,5,17467,0.467968273,6,23255,0.291920546,8,1.17,0.628947368,18.758,8.43,0.554011276,0.520655271,0.202069181,0.342388759,81,84,0.328015016,0.251522248,0.090866511,E09000009,E14000676,0
E01001254,LSOA,Ealing,"Ealing, Southall",London,England,1752,0.209823423,1,0.2,0.077019348,0.122980652,0.48112787,16002,0.512488944,6,20248,0.383282489,7,22950,0.301212527,8,-0.12,0.544078947,18.942,8.451,0.558207516,0.620721554,0.241582046,0.382990868,83,84,0.272883295,0.235730594,0.147260274,E09000009,E14000676,0
E01001255,LSOA,Ealing,"Ealing, Southall",London,England,1592,0.177526774,1,0.2,0.148685223,0.051314777,0.460748664,22690,0.308975571,8,18095,0.448840757,6,25114,0.235315623,9,0.6,0.591447368,19.177,8.543,0.568045292,0.648033126,0.252366482,0.39321608,93,84,0.310214376,0.261934673,0.131281407,E09000009,E14000676,0
E01001257,LSOA,Ealing,Ealing North,London,England,2232,0.162265507,1,0.2,0.124529437,0.075470563,0.651512211,3087,0.905883071,2,4530,0.861989018,2,12656,0.614702657,5,-0.4,0.525657895,18.24,8.474,0.549283258,0.564120533,0.219232175,0.360663082,86,84,0.660842294,0.28718638,0.073476703,E09000009,E14000675,0
E01001258,LSOA,Ealing,Ealing North,London,England,1872,0.212645247,1,0.2,0.075879697,0.124120303,0.487595446,16502,0.497239928,6,17384,0.470500305,6,23954,0.270625152,8,-0.25,0.535526316,18.754,8.56,0.562883674,0.634934498,0.247194267,0.388354701,82,84,0.622470714,0.243055556,0.145299145,E09000009,E14000675,0
E01001259,LSOA,Ealing,Ealing North,London,England,1599,0.261040819,1,0.24,0.182552422,0.057447578,0.498972021,13004,0.603739059,5,19906,0.39371568,7,21063,0.358640019,7,-0.32,0.530921053,18.458,8.495,0.553988266,0.563049853,0.218809399,0.360225141,91,84,0.609022556,0.228893058,0.131332083,E09000009,E14000675,0
